Source_Offset,Target_Offset,Source_Type,Target_Type
$00d000,$1c18f3,graphics_or_audio,graphics_or_audio
$00d000,$007f38,graphics_or_audio,compressed_or_random
$00d000,$18ff38,graphics_or_audio,graphics_or_audio
$00d000,$005431,graphics_or_audio,graphics_or_audio
$00d000,$000dc0,graphics_or_audio,graphics_or_audio
$00d000,$0073c5,graphics_or_audio,graphics_or_audio
$00d400,$002569,graphics_or_audio,compressed_or_random
$00d400,$000df3,graphics_or_audio,graphics_or_audio
$00d400,$338df3,graphics_or_audio,graphics_or_audio
$00d400,$006d67,graphics_or_audio,compressed_or_random
$00d400,$002800,graphics_or_audio,compressed_or_random
$00d400,$35a800,graphics_or_audio,graphics_or_audio
$00d400,$007f00,graphics_or_audio,compressed_or_random
$00d400,$007fff,graphics_or_audio,compressed_or_random
$00d400,$007eff,graphics_or_audio,compressed_or_random
$00d400,$007eff,graphics_or_audio,compressed_or_random
$00d800,$000f00,graphics_or_audio,graphics_or_audio
$00d800,$006e80,graphics_or_audio,compressed_or_random
$00d800,$3f6e80,graphics_or_audio,repetitive_data
$00d800,$00257e,graphics_or_audio,compressed_or_random
$00d800,$0da57e,graphics_or_audio,graphics_or_audio
$00d800,$000d1b,graphics_or_audio,graphics_or_audio
$00d800,$030d1b,graphics_or_audio,graphics_or_audio
$00d800,$000518,graphics_or_audio,compressed_or_random
$00d800,$0d0518,graphics_or_audio,graphics_or_audio
$00d800,$002d1a,graphics_or_audio,compressed_or_random
$00dc00,$006ea7,graphics_or_audio,compressed_or_random
$00dc00,$3f6ea7,graphics_or_audio,repetitive_data
$00dc00,$00257e,graphics_or_audio,compressed_or_random
$00dc00,$0da57e,graphics_or_audio,graphics_or_audio
$00dc00,$000d1b,graphics_or_audio,graphics_or_audio
$00dc00,$030d1b,graphics_or_audio,graphics_or_audio
$00dc00,$000518,graphics_or_audio,compressed_or_random
$00dc00,$0d0518,graphics_or_audio,graphics_or_audio
$00dc00,$002d1a,graphics_or_audio,compressed_or_random
$00dc00,$0a2d1a,graphics_or_audio,graphics_or_audio
$00e000,$000518,graphics_or_audio,compressed_or_random
$00e000,$0d0518,graphics_or_audio,graphics_or_audio
$00e000,$002d1a,graphics_or_audio,compressed_or_random
$00e000,$0a2d1a,graphics_or_audio,graphics_or_audio
$00e000,$00798f,graphics_or_audio,compressed_or_random
$00e000,$000f00,graphics_or_audio,graphics_or_audio
$00e000,$006ecf,graphics_or_audio,compressed_or_random
$00e000,$3f6ecf,graphics_or_audio,repetitive_data
$00e000,$00257e,graphics_or_audio,compressed_or_random
$00e000,$0da57e,graphics_or_audio,graphics_or_audio
$00e400,$000f00,graphics_or_audio,graphics_or_audio
$00e400,$006ef6,graphics_or_audio,compressed_or_random
$00e400,$3f6ef6,graphics_or_audio,repetitive_data
$00e400,$00257e,graphics_or_audio,compressed_or_random
$00e400,$0da57e,graphics_or_audio,graphics_or_audio
$00e400,$000d1b,graphics_or_audio,graphics_or_audio
$00e400,$030d1b,graphics_or_audio,graphics_or_audio
$00e400,$000518,graphics_or_audio,compressed_or_random
$00e400,$0d0518,graphics_or_audio,graphics_or_audio
$00e400,$002d1a,graphics_or_audio,compressed_or_random
$00e800,$000d1b,graphics_or_audio,graphics_or_audio
$00e800,$030d1b,graphics_or_audio,graphics_or_audio
$00e800,$000518,graphics_or_audio,compressed_or_random
$00e800,$0d0518,graphics_or_audio,graphics_or_audio
$00e800,$002d1a,graphics_or_audio,compressed_or_random
$00e800,$0a2d1a,graphics_or_audio,graphics_or_audio
$00e800,$00178f,graphics_or_audio,compressed_or_random
$00e800,$000f00,graphics_or_audio,graphics_or_audio
$00e800,$0f0f00,graphics_or_audio,compressed_or_random
$00e800,$006f1e,graphics_or_audio,compressed_or_random
$00ec00,$002ebd,compressed_or_random,compressed_or_random
$00ec00,$0030bb,compressed_or_random,compressed_or_random
$00ec00,$0032b9,compressed_or_random,compressed_or_random
$00ec00,$0034b7,compressed_or_random,graphics_or_audio
$00ec00,$0036b5,compressed_or_random,graphics_or_audio
$00ec00,$0038b3,compressed_or_random,graphics_or_audio
$00ec00,$003ab1,compressed_or_random,graphics_or_audio
$00ec00,$003caf,compressed_or_random,graphics_or_audio
$00ec00,$003ead,compressed_or_random,graphics_or_audio
$00ec00,$0040ab,compressed_or_random,compressed_or_random
$00f000,$002900,graphics_or_audio,compressed_or_random
$00f000,$002900,graphics_or_audio,compressed_or_random
$00f000,$000c8f,graphics_or_audio,graphics_or_audio
$00f000,$000f00,graphics_or_audio,graphics_or_audio
$00f000,$006090,graphics_or_audio,compressed_or_random
$00f000,$3fe090,graphics_or_audio,repetitive_data
$00f000,$00297f,graphics_or_audio,compressed_or_random
$00f000,$10a97f,graphics_or_audio,graphics_or_audio
$00f000,$0041ba,graphics_or_audio,compressed_or_random
$00f000,$0029c3,graphics_or_audio,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f400,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00f800,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$00fc00,$007fff,repetitive_data,compressed_or_random
$010000,$00474c,graphics_or_audio,compressed_or_random
$010000,$0047de,graphics_or_audio,compressed_or_random
$010000,$004837,graphics_or_audio,compressed_or_random
$010000,$00486a,graphics_or_audio,compressed_or_random
$010000,$0048a3,graphics_or_audio,compressed_or_random
$010000,$0048e0,graphics_or_audio,compressed_or_random
$010000,$004919,graphics_or_audio,compressed_or_random
$010000,$004a3a,graphics_or_audio,compressed_or_random
$010000,$004b88,graphics_or_audio,compressed_or_random
$010000,$004c73,graphics_or_audio,compressed_or_random
$010400,$000214,compressed_or_random,graphics_or_audio
$010400,$1a8214,compressed_or_random,graphics_or_audio
$010400,$000276,compressed_or_random,graphics_or_audio
$010400,$00050e,compressed_or_random,compressed_or_random
$010400,$0005a6,compressed_or_random,compressed_or_random
$010400,$0006b3,compressed_or_random,compressed_or_random
$010400,$0009a7,compressed_or_random,graphics_or_audio
$010400,$00061a,compressed_or_random,compressed_or_random
$010400,$2d861a,compressed_or_random,compressed_or_random
$010400,$000ebd,compressed_or_random,graphics_or_audio
$010800,$005594,graphics_or_audio,graphics_or_audio
$010800,$00578b,graphics_or_audio,graphics_or_audio
$010800,$00587d,graphics_or_audio,graphics_or_audio
$010800,$005937,graphics_or_audio,graphics_or_audio
$010800,$0059a5,graphics_or_audio,graphics_or_audio
$010800,$005a17,graphics_or_audio,graphics_or_audio
$010800,$005c37,graphics_or_audio,compressed_or_random
$010800,$005df9,graphics_or_audio,compressed_or_random
$010800,$005fc0,graphics_or_audio,compressed_or_random
$010800,$006105,graphics_or_audio,compressed_or_random
$010c00,$000001,graphics_or_audio,graphics_or_audio
$010c00,$020001,graphics_or_audio,graphics_or_audio
$010c00,$000201,graphics_or_audio,graphics_or_audio
$010c00,$020201,graphics_or_audio,graphics_or_audio
$010c00,$000401,graphics_or_audio,compressed_or_random
$010c00,$020401,graphics_or_audio,compressed_or_random
$010c00,$000701,graphics_or_audio,compressed_or_random
$010c00,$020701,graphics_or_audio,compressed_or_random
$010c00,$000901,graphics_or_audio,graphics_or_audio
$010c00,$020901,graphics_or_audio,compressed_or_random
$011000,$000088,text_or_code,graphics_or_audio
$011000,$000080,text_or_code,graphics_or_audio
$011000,$000080,text_or_code,graphics_or_audio
$011000,$007000,text_or_code,graphics_or_audio
$011000,$247000,text_or_code,compressed_or_random
$011000,$007048,text_or_code,graphics_or_audio
$011000,$007048,text_or_code,graphics_or_audio
$011000,$007800,text_or_code,compressed_or_random
$011000,$000080,text_or_code,graphics_or_audio
$011000,$007080,text_or_code,graphics_or_audio
$011400,$002078,repetitive_data,graphics_or_audio
$011400,$0010a8,repetitive_data,compressed_or_random
$011400,$0010a8,repetitive_data,compressed_or_random
$011400,$0020a0,repetitive_data,graphics_or_audio
$011400,$2020a0,repetitive_data,text_or_code
$011400,$002040,repetitive_data,graphics_or_audio
$011400,$001098,repetitive_data,compressed_or_random
$011400,$341098,repetitive_data,compressed_or_random
$011400,$002820,repetitive_data,compressed_or_random
$011400,$0028f8,repetitive_data,compressed_or_random
$011c00,$002d00,repetitive_data,compressed_or_random
$011c00,$003df5,repetitive_data,graphics_or_audio
$011c00,$007000,repetitive_data,graphics_or_audio
$011c00,$01f000,repetitive_data,repetitive_data
$011c00,$007bae,repetitive_data,compressed_or_random
$011c00,$003dbd,repetitive_data,graphics_or_audio
$011c00,$003dfd,repetitive_data,graphics_or_audio
$011c00,$0068e8,repetitive_data,compressed_or_random
$011c00,$007b8e,repetitive_data,compressed_or_random
$011c00,$002bc9,repetitive_data,compressed_or_random
$012000,$0020a5,compressed_or_random,graphics_or_audio
$012000,$0025c0,compressed_or_random,compressed_or_random
$012000,$000da2,compressed_or_random,graphics_or_audio
$012000,$188da2,compressed_or_random,graphics_or_audio
$012000,$004031,compressed_or_random,compressed_or_random
$012000,$0024a5,compressed_or_random,compressed_or_random
$012000,$0027c0,compressed_or_random,compressed_or_random
$012000,$0020e6,compressed_or_random,graphics_or_audio
$012000,$0022e6,compressed_or_random,graphics_or_audio
$012000,$0020c9,compressed_or_random,graphics_or_audio
$012400,$0003c0,compressed_or_random,graphics_or_audio
$012400,$007492,compressed_or_random,compressed_or_random
$012400,$006945,compressed_or_random,compressed_or_random
$012400,$2ce945,compressed_or_random,compressed_or_random
$012400,$001159,compressed_or_random,compressed_or_random
$012400,$259159,compressed_or_random,graphics_or_audio
$012400,$00164b,compressed_or_random,compressed_or_random
$012400,$003a15,compressed_or_random,graphics_or_audio
$012400,$2cba15,compressed_or_random,compressed_or_random
$012400,$002d59,compressed_or_random,compressed_or_random
$012800,$002895,compressed_or_random,compressed_or_random
$012800,$242895,compressed_or_random,graphics_or_audio
$012800,$006f05,compressed_or_random,compressed_or_random
$012800,$20ef05,compressed_or_random,graphics_or_audio
$012800,$006141,compressed_or_random,compressed_or_random
$012800,$0010fb,compressed_or_random,compressed_or_random
$012800,$003880,compressed_or_random,graphics_or_audio
$012800,$0005f0,compressed_or_random,compressed_or_random
$012800,$1405f0,compressed_or_random,graphics_or_audio
$012800,$007851,compressed_or_random,compressed_or_random
$012c00,$00462c,compressed_or_random,compressed_or_random
$012c00,$30462c,compressed_or_random,graphics_or_audio
$012c00,$00420c,compressed_or_random,compressed_or_random
$012c00,$001263,compressed_or_random,compressed_or_random
$012c00,$089263,compressed_or_random,graphics_or_audio
$012c00,$000511,compressed_or_random,compressed_or_random
$012c00,$380511,compressed_or_random,compressed_or_random
$012c00,$00259c,compressed_or_random,compressed_or_random
$012c00,$19259c,compressed_or_random,graphics_or_audio
$012c00,$003532,compressed_or_random,graphics_or_audio
$013000,$000a01,compressed_or_random,graphics_or_audio
$013000,$007d11,compressed_or_random,compressed_or_random
$013000,$05fd11,compressed_or_random,repetitive_data
$013000,$002a7f,compressed_or_random,compressed_or_random
$013000,$2a2a7f,compressed_or_random,compressed_or_random
$013000,$000a54,compressed_or_random,graphics_or_audio
$013000,$0024a6,compressed_or_random,compressed_or_random
$013000,$1d24a6,compressed_or_random,graphics_or_audio
$013000,$004a61,compressed_or_random,compressed_or_random
$013000,$3bca61,compressed_or_random,graphics_or_audio
$013400,$004b0e,compressed_or_random,compressed_or_random
$013400,$104b0e,compressed_or_random,compressed_or_random
$013400,$001a20,compressed_or_random,graphics_or_audio
$013400,$0e9a20,compressed_or_random,compressed_or_random
$013400,$00071d,compressed_or_random,compressed_or_random
$013400,$01871d,compressed_or_random,graphics_or_audio
$013400,$000200,compressed_or_random,graphics_or_audio
$013400,$0003ff,compressed_or_random,graphics_or_audio
$013400,$0003ff,compressed_or_random,graphics_or_audio
$013400,$00188a,compressed_or_random,graphics_or_audio
$013800,$001894,compressed_or_random,graphics_or_audio
$013800,$221894,compressed_or_random,text_or_code
$013800,$002744,compressed_or_random,compressed_or_random
$013800,$0002e3,compressed_or_random,graphics_or_audio
$013800,$0002e3,compressed_or_random,graphics_or_audio
$013800,$0003ff,compressed_or_random,graphics_or_audio
$013800,$0803ff,compressed_or_random,compressed_or_random
$013800,$000410,compressed_or_random,compressed_or_random
$013800,$1e0410,compressed_or_random,graphics_or_audio
$013800,$000250,compressed_or_random,graphics_or_audio
$013c00,$006210,compressed_or_random,compressed_or_random
$013c00,$3fe210,compressed_or_random,repetitive_data
$013c00,$00247f,compressed_or_random,compressed_or_random
$013c00,$001352,compressed_or_random,compressed_or_random
$013c00,$00109f,compressed_or_random,compressed_or_random
$013c00,$007ce4,compressed_or_random,compressed_or_random
$013c00,$005102,compressed_or_random,compressed_or_random
$013c00,$002295,compressed_or_random,graphics_or_audio
$013c00,$0a2295,compressed_or_random,graphics_or_audio
$013c00,$003d14,compressed_or_random,graphics_or_audio
$014000,$000020,compressed_or_random,graphics_or_audio
$014000,$010020,compressed_or_random,graphics_or_audio
$014000,$007e02,compressed_or_random,compressed_or_random
$014000,$03fe02,compressed_or_random,repetitive_data
$014000,$002050,compressed_or_random,graphics_or_audio
$014000,$102050,compressed_or_random,graphics_or_audio
$014000,$001044,compressed_or_random,compressed_or_random
$014000,$101044,compressed_or_random,graphics_or_audio
$014000,$0012ea,compressed_or_random,compressed_or_random
$014000,$2212ea,compressed_or_random,structured_data
$014400,$004045,graphics_or_audio,compressed_or_random
$014400,$04c045,graphics_or_audio,graphics_or_audio
$014400,$001c09,graphics_or_audio,compressed_or_random
$014400,$119c09,graphics_or_audio,text_or_code
$014400,$000123,graphics_or_audio,graphics_or_audio
$014400,$000123,graphics_or_audio,graphics_or_audio
$014400,$00469c,graphics_or_audio,compressed_or_random
$014400,$02c69c,graphics_or_audio,compressed_or_random
$014400,$006840,graphics_or_audio,compressed_or_random
$014400,$0ce840,graphics_or_audio,graphics_or_audio
$014800,$004434,compressed_or_random,compressed_or_random
$014800,$024434,compressed_or_random,graphics_or_audio
$014800,$000141,compressed_or_random,graphics_or_audio
$014800,$008141,compressed_or_random,graphics_or_audio
$014800,$006018,compressed_or_random,compressed_or_random
$014800,$106018,compressed_or_random,graphics_or_audio
$014800,$000141,compressed_or_random,graphics_or_audio
$014800,$0c8141,compressed_or_random,graphics_or_audio
$014800,$006018,compressed_or_random,compressed_or_random
$014800,$000585,compressed_or_random,compressed_or_random
